id,microcosm_id,microcosm_random_id,sp,pfg,dom_status,organ,sp_combo,pfg_combo,sp_richness,pfg_number,litter_bag_id,harvest_date,soil_mass,im,im_microcosm,fm,fm_microcosm,ml,ml_microcosm,filter_1,notes
947,429,327,sol,forb,c,leaf,ave_zea_pis_sol,all,4,4,pool,20/01/2020,59.9683,0.1283,0.5038,0.0695,0.3176,45.83008574,36.95911076,1,NA
948,429,327,zea,gc4,c,leaf,ave_zea_pis_sol,all,4,4,pool,20/01/2020,59.9683,0.1234,0.5038,0.0985,0.3176,20.17828201,36.95911076,1,NA
949,430,22,ave,gc3,c,leaf,ave_zea_pis_sol,all,4,4,pool,28/01/2020,60.0492,0.1208,0.5031,0.055,0.2183,54.47019868,56.60902405,1,NA
950,430,22,pis,legume,c,leaf,ave_zea_pis_sol,all,4,4,pool,28/01/2020,60.0492,0.1279,0.5031,0.0412,0.2183,67.78733385,56.60902405,1,NA
951,430,22,sol,forb,c,leaf,ave_zea_pis_sol,all,4,4,pool,28/01/2020,60.0492,0.125,0.5031,0.0366,0.2183,70.72,56.60902405,1,NA
952,430,22,zea,gc4,c,leaf,ave_zea_pis_sol,all,4,4,pool,28/01/2020,60.0492,0.1294,0.5031,0.0855,0.2183,33.92581144,56.60902405,1,NA
953,431,307,ave,gc3,c,root,ave_zea_pis_sol,all,4,4,pool,17/01/2020,59.958,0.1262,0.5024,NA,0.3392,NA,32.48407643,1,fm_9/8/2020
954,431,307,pis,legume,c,root,ave_zea_pis_sol,all,4,4,pool,17/01/2020,59.958,0.124,0.5024,NA,0.3392,NA,32.48407643,1,fm_9/8/2020
955,431,307,sol,forb,c,root,ave_zea_pis_sol,all,4,4,pool,17/01/2020,59.958,0.1247,0.5024,NA,0.3392,NA,32.48407643,1,fm_9/8/2020
956,431,307,zea,gc4,c,root,ave_zea_pis_sol,all,4,4,pool,17/01/2020,59.958,0.1275,0.5024,NA,0.3392,NA,32.48407643,1,fm_9/8/2020
957,432,23,ave,gc3,c,root,ave_zea_pis_sol,all,4,4,pool,08/01/2020,60.0093,0.1253,0.5027,NA,0.1774,NA,64.71056296,1,fm_9/7/2020_code_random=22_(roots)_missing_fm_spp1= 0.2948
958,432,23,pis,legume,c,root,ave_zea_pis_sol,all,4,4,pool,08/01/2020,60.0093,0.1259,0.5027,NA,0.1774,NA,64.71056296,1,fm_9/7/2020_code_random=22_(roots)_missing_fm_spp1= 0.2948
959,432,23,sol,forb,c,root,ave_zea_pis_sol,all,4,4,pool,08/01/2020,60.0093,0.128,0.5027,NA,0.1774,NA,64.71056296,1,fm_9/7/2020_code_random=22_(roots)_missing_fm_spp1= 0.2948
960,432,23,zea,gc4,c,root,ave_zea_pis_sol,all,4,4,pool,08/01/2020,60.0093,0.1235,0.5027,NA,0.1774,NA,64.71056296,1,fm_9/7/2020_code_random=22_(roots)_missing_fm_spp1= 0.2948
961,433,461,hel,forb,c,leaf,tri_sor_vic_hel,all,4,4,pool,24/01/2020,59.9772,0.1288,0.5058,0.0478,0.2432,62.88819876,51.91775405,1,NA
962,433,461,sor,gc4,c,leaf,tri_sor_vic_hel,all,4,4,pool,24/01/2020,59.9772,0.1266,0.5058,0.0804,0.2432,36.492891,51.91775405,1,NA
963,433,461,tri,gc3,c,leaf,tri_sor_vic_hel,all,4,4,pool,24/01/2020,59.9772,0.1239,0.5058,0.0662,0.2432,46.56981437,51.91775405,1,NA
964,433,461,vic,legume,c,leaf,tri_sor_vic_hel,all,4,4,pool,24/01/2020,59.9772,0.1265,0.5058,0.0488,0.2432,61.4229249,51.91775405,1,NA
965,434,16,hel,forb,c,leaf,tri_sor_vic_hel,all,4,4,pool,08/01/2020,59.9994,0.1289,0.5092,0.04,0.2466,68.9681924,51.57109191,1,NA
966,434,16,sor,gc4,c,leaf,tri_sor_vic_hel,all,4,4,pool,08/01/2020,59.9994,0.1307,0.5092,0.0841,0.2466,35.65416985,51.57109191,1,NA
967,434,16,tri,gc3,c,leaf,tri_sor_vic_hel,all,4,4,pool,08/01/2020,59.9994,0.1249,0.5092,0.0896,0.2466,28.26261009,51.57109191,1,NA
968,434,16,vic,legume,c,leaf,tri_sor_vic_hel,all,4,4,pool,08/01/2020,59.9994,0.1247,0.5092,0.0329,0.2466,73.61668003,51.57109191,1,NA
969,435,106,hel,forb,c,root,tri_sor_vic_hel,all,4,4,pool,10/01/2020,60.0264,0.1252,0.5017,NA,0.2881,NA,42.57524417,1,fm_9/8/2020
970,435,106,sor,gc4,c,root,tri_sor_vic_hel,all,4,4,pool,10/01/2020,60.0264,0.1271,0.5017,NA,0.2881,NA,42.57524417,1,fm_9/8/2020
971,435,106,tri,gc3,c,root,tri_sor_vic_hel,all,4,4,pool,10/01/2020,60.0264,0.1232,0.5017,NA,0.2881,NA,42.57524417,1,fm_9/8/2020
972,435,106,vic,legume,c,root,tri_sor_vic_hel,all,4,4,pool,10/01/2020,60.0264,0.1262,0.5017,NA,0.2881,NA,42.57524417,1,fm_9/8/2020
973,436,408,hel,forb,c,root,tri_sor_vic_hel,all,4,4,pool,22/01/2020,60.0019,0.1263,0.4967,NA,0.3251,NA,34.54801691,1,fm_9/8/2020
974,436,408,sor,gc4,c,root,tri_sor_vic_hel,all,4,4,pool,22/01/2020,60.0019,0.123,0.4967,NA,0.3251,NA,34.54801691,1,fm_9/8/2020
975,436,408,tri,gc3,c,root,tri_sor_vic_hel,all,4,4,pool,22/01/2020,60.0019,0.1239,0.4967,NA,0.3251,NA,34.54801691,1,fm_9/8/2020
976,436,408,vic,legume,c,root,tri_sor_vic_hel,all,4,4,pool,22/01/2020,60.0019,0.1235,0.4967,NA,0.3251,NA,34.54801691,1,fm_9/8/2020
977,437,69,sol,forb,c,leaf,tri_sor_vic_sol,all,4,4,pool,08/01/2020,60.0378,0.1199,0.4955,0.0274,0.219,77.14762302,55.80221998,1,NA
978,437,69,sor,gc4,c,leaf,tri_sor_vic_sol,all,4,4,pool,08/01/2020,60.0378,0.1237,0.4955,0.0775,0.219,37.34842361,55.80221998,1,NA
979,437,69,tri,gc3,c,leaf,tri_sor_vic_sol,all,4,4,pool,08/01/2020,60.0378,0.1254,0.4955,0.067,0.219,46.57097289,55.80221998,1,NA
980,437,69,vic,legume,c,leaf,tri_sor_vic_sol,all,4,4,pool,08/01/2020,60.0378,0.1265,0.4955,0.0471,0.219,62.76679842,55.80221998,1,NA
981,438,407,sol,forb,c,leaf,tri_sor_vic_sol,all,4,4,pool,22/01/2020,60.0588,0.1243,0.5005,0.0423,0.2566,65.9694288,48.73126873,1,NA
982,438,407,sor,gc4,c,leaf,tri_sor_vic_sol,all,4,4,pool,22/01/2020,60.0588,0.1275,0.5005,0.0785,0.2566,38.43137255,48.73126873,1,NA
983,438,407,tri,gc3,c,leaf,tri_sor_vic_sol,all,4,4,pool,22/01/2020,60.0588,0.1245,0.5005,0.0633,0.2566,49.15662651,48.73126873,1,NA
984,438,407,vic,legume,c,leaf,tri_sor_vic_sol,all,4,4,pool,22/01/2020,60.0588,0.1242,0.5005,0.0725,0.2566,41.62640902,48.73126873,1,NA
985,439,43,sol,forb,c,root,tri_sor_vic_sol,all,4,4,pool,08/01/2020,60.0446,0.1242,0.5023,NA,0.3159,NA,37.10929723,1,fm_9/7/2020
986,439,43,sor,gc4,c,root,tri_sor_vic_sol,all,4,4,pool,08/01/2020,60.0446,0.1229,0.5023,NA,0.3159,NA,37.10929723,1,fm_9/7/2020
987,439,43,tri,gc3,c,root,tri_sor_vic_sol,all,4,4,pool,08/01/2020,60.0446,0.1296,0.5023,NA,0.3159,NA,37.10929723,1,fm_9/7/2020
988,439,43,vic,legume,c,root,tri_sor_vic_sol,all,4,4,pool,08/01/2020,60.0446,0.1256,0.5023,NA,0.3159,NA,37.10929723,1,fm_9/7/2020
989,440,344,sol,forb,c,root,tri_sor_vic_sol,all,4,4,pool,21/01/2020,59.9988,0.1249,0.4974,NA,0.339,NA,31.8455971,1,fm_9/8/2020
990,440,344,sor,gc4,c,root,tri_sor_vic_sol,all,4,4,pool,21/01/2020,59.9988,0.1234,0.4974,NA,0.339,NA,31.8455971,1,fm_9/8/2020
991,440,344,tri,gc3,c,root,tri_sor_vic_sol,all,4,4,pool,21/01/2020,59.9988,0.1241,0.4974,NA,0.339,NA,31.8455971,1,fm_9/8/2020
992,440,344,vic,legume,c,root,tri_sor_vic_sol,all,4,4,pool,21/01/2020,59.9988,0.125,0.4974,NA,0.339,NA,31.8455971,1,fm_9/8/2020
993,441,52,hel,forb,c,leaf,tri_sor_pis_hel,all,4,4,pool,08/01/2020,59.992,0.1286,0.5022,0.0427,0.2299,66.7962675,54.22142573,1,NA
994,441,52,pis,legume,c,leaf,tri_sor_pis_hel,all,4,4,pool,08/01/2020,59.992,0.1243,0.5022,0.0226,0.2299,81.81818182,54.22142573,1,NA
995,441,52,sor,gc4,c,leaf,tri_sor_pis_hel,all,4,4,pool,08/01/2020,59.992,0.1248,0.5022,0.0961,0.2299,22.99679487,54.22142573,1,NA
996,441,52,tri,gc3,c,leaf,tri_sor_pis_hel,all,4,4,pool,08/01/2020,59.992,0.1245,0.5022,0.0685,0.2299,44.97991968,54.22142573,1,NA
997,442,272,hel,forb,c,leaf,tri_sor_pis_hel,all,4,4,pool,16/01/2020,60.0179,0.1292,0.5055,0.0546,0.2564,57.73993808,49.27794263,1,NA
998,442,272,pis,legume,c,leaf,tri_sor_pis_hel,all,4,4,pool,16/01/2020,60.0179,0.1236,0.5055,0.0539,0.2564,56.39158576,49.27794263,1,NA
999,442,272,sor,gc4,c,leaf,tri_sor_pis_hel,all,4,4,pool,16/01/2020,60.0179,0.1242,0.5055,0.0838,0.2564,32.52818035,49.27794263,1,NA
1000,442,272,tri,gc3,c,leaf,tri_sor_pis_hel,all,4,4,pool,16/01/2020,60.0179,0.1285,0.5055,0.0641,0.2564,50.11673152,49.27794263,1,NA
1001,443,85,hel,forb,c,root,tri_sor_pis_hel,all,4,4,pool,08/01/2020,60.0529,0.1218,0.497,NA,0.357,NA,28.16901408,1,fm_9/7/2020_code_random=_86_(roots)_missing_fm_spp1= 0.4121
1002,443,85,pis,legume,c,root,tri_sor_pis_hel,all,4,4,pool,08/01/2020,60.0529,0.1271,0.497,NA,0.357,NA,28.16901408,1,fm_9/7/2020_code_random=_86_(roots)_missing_fm_spp1= 0.4121
1003,443,85,sor,gc4,c,root,tri_sor_pis_hel,all,4,4,pool,08/01/2020,60.0529,0.1217,0.497,NA,0.357,NA,28.16901408,1,fm_9/7/2020_code_random=_86_(roots)_missing_fm_spp1= 0.4121
1004,443,85,tri,gc3,c,root,tri_sor_pis_hel,all,4,4,pool,08/01/2020,60.0529,0.1264,0.497,NA,0.357,NA,28.16901408,1,fm_9/7/2020_code_random=_86_(roots)_missing_fm_spp1= 0.4121
1005,444,360,hel,forb,c,root,tri_sor_pis_hel,all,4,4,pool,21/01/2020,59.9986,0.1239,0.4982,NA,0.288,NA,42.19189081,1,fm_9/8/2020
1006,444,360,pis,legume,c,root,tri_sor_pis_hel,all,4,4,pool,21/01/2020,59.9986,0.1236,0.4982,NA,0.288,NA,42.19189081,1,fm_9/8/2020
1007,444,360,sor,gc4,c,root,tri_sor_pis_hel,all,4,4,pool,21/01/2020,59.9986,0.1242,0.4982,NA,0.288,NA,42.19189081,1,fm_9/8/2020
1008,444,360,tri,gc3,c,root,tri_sor_pis_hel,all,4,4,pool,21/01/2020,59.9986,0.1265,0.4982,NA,0.288,NA,42.19189081,1,fm_9/8/2020
1009,445,7,pis,legume,c,leaf,tri_sor_pis_sol,all,4,4,pool,28/01/2020,60.0171,0.1219,0.5012,0.0334,0.2195,72.60049221,56.20510774,1,NA
1010,445,7,sol,forb,c,leaf,tri_sor_pis_sol,all,4,4,pool,28/01/2020,60.0171,0.1281,0.5012,0.0534,0.2195,58.31381733,56.20510774,1,NA
1011,445,7,sor,gc4,c,leaf,tri_sor_pis_sol,all,4,4,pool,28/01/2020,60.0171,0.1249,0.5012,0.0734,0.2195,41.23298639,56.20510774,1,NA
1012,445,7,tri,gc3,c,leaf,tri_sor_pis_sol,all,4,4,pool,28/01/2020,60.0171,0.1263,0.5012,0.0593,0.2195,53.0482977,56.20510774,1,NA
1013,446,80,pis,legume,c,leaf,tri_sor_pis_sol,all,4,4,pool,08/01/2020,60.0294,0.1277,0.5061,0.0265,0.2922,79.24823806,42.26437463,1,NA
1014,446,80,sol,forb,c,leaf,tri_sor_pis_sol,all,4,4,pool,08/01/2020,60.0294,0.1217,0.5061,0.0938,0.2922,22.92522597,42.26437463,1,NA
1015,446,80,sor,gc4,c,leaf,tri_sor_pis_sol,all,4,4,pool,08/01/2020,60.0294,0.1283,0.5061,0.053,0.2922,58.69056898,42.26437463,1,NA
1016,446,80,tri,gc3,c,leaf,tri_sor_pis_sol,all,4,4,pool,08/01/2020,60.0294,0.1284,0.5061,0.1189,0.2922,7.398753894,42.26437463,1,NA
1017,447,436,pis,legume,c,root,tri_sor_pis_sol,all,4,4,pool,23/01/2020,59.9965,0.1245,0.5029,NA,0.4513,NA,10.26048916,1,fm_9/8/2020
1018,447,436,sol,forb,c,root,tri_sor_pis_sol,all,4,4,pool,23/01/2020,59.9965,0.126,0.5029,NA,0.4513,NA,10.26048916,1,fm_9/8/2020
1019,447,436,sor,gc4,c,root,tri_sor_pis_sol,all,4,4,pool,23/01/2020,59.9965,0.1249,0.5029,NA,0.4513,NA,10.26048916,1,fm_9/8/2020
1020,447,436,tri,gc3,c,root,tri_sor_pis_sol,all,4,4,pool,23/01/2020,59.9965,0.1275,0.5029,NA,0.4513,NA,10.26048916,1,fm_9/8/2020
1021,448,81,pis,legume,c,root,tri_sor_pis_sol,all,4,4,pool,08/01/2020,59.9703,0.1247,0.496,NA,0.4028,NA,18.79032258,1,fm_9/7/2020
1022,448,81,sol,forb,c,root,tri_sor_pis_sol,all,4,4,pool,08/01/2020,59.9703,0.1248,0.496,NA,0.4028,NA,18.79032258,1,fm_9/7/2020
1023,448,81,sor,gc4,c,root,tri_sor_pis_sol,all,4,4,pool,08/01/2020,59.9703,0.1279,0.496,NA,0.4028,NA,18.79032258,1,fm_9/7/2020
1024,448,81,tri,gc3,c,root,tri_sor_pis_sol,all,4,4,pool,08/01/2020,59.9703,0.1186,0.496,NA,0.4028,NA,18.79032258,1,fm_9/7/2020
1025,449,265,hel,forb,c,leaf,tri_zea_vic_hel,all,4,4,pool,16/01/2020,59.9865,0.1245,0.4955,0.0626,0.254,49.7188755,48.73864783,1,NA
1026,449,265,tri,gc3,c,leaf,tri_zea_vic_hel,all,4,4,pool,16/01/2020,59.9865,0.1237,0.4955,0.0753,0.254,39.12691997,48.73864783,1,NA
1027,449,265,vic,legume,c,leaf,tri_zea_vic_hel,all,4,4,pool,16/01/2020,59.9865,0.1249,0.4955,0.0353,0.254,71.73738991,48.73864783,1,NA
1028,449,265,zea,gc4,c,leaf,tri_zea_vic_hel,all,4,4,pool,16/01/2020,59.9865,0.1224,0.4955,0.0808,0.254,33.9869281,48.73864783,1,NA
1029,450,222,hel,forb,c,leaf,tri_zea_vic_hel,all,4,4,pool,14/01/2020,59.9582,0.1288,0.5063,0.0431,0.2163,66.53726708,57.2782935,1,NA
1030,450,222,tri,gc3,c,leaf,tri_zea_vic_hel,all,4,4,pool,14/01/2020,59.9582,0.1262,0.5063,0.0586,0.2163,53.56576862,57.2782935,1,NA
1031,450,222,vic,legume,c,leaf,tri_zea_vic_hel,all,4,4,pool,14/01/2020,59.9582,0.1246,0.5063,0.0259,0.2163,79.21348315,57.2782935,1,NA
1032,450,222,zea,gc4,c,leaf,tri_zea_vic_hel,all,4,4,pool,14/01/2020,59.9582,0.1267,0.5063,0.0887,0.2163,29.99210734,57.2782935,1,NA
1033,451,117,hel,forb,c,root,tri_zea_vic_hel,all,4,4,pool,10/01/2020,59.9933,0.1242,0.5029,NA,0.3719,NA,26.04891629,1,fm_9/7/2020
1034,451,117,tri,gc3,c,root,tri_zea_vic_hel,all,4,4,pool,10/01/2020,59.9933,0.1252,0.5029,NA,0.3719,NA,26.04891629,1,fm_9/7/2020
1035,451,117,vic,legume,c,root,tri_zea_vic_hel,all,4,4,pool,10/01/2020,59.9933,0.1256,0.5029,NA,0.3719,NA,26.04891629,1,fm_9/7/2020
1036,451,117,zea,gc4,c,root,tri_zea_vic_hel,all,4,4,pool,10/01/2020,59.9933,0.1279,0.5029,NA,0.3719,NA,26.04891629,1,fm_9/7/2020
1037,452,232,hel,forb,c,root,tri_zea_vic_hel,all,4,4,pool,15/01/2020,59.9773,0.1285,0.505,NA,0.3075,NA,39.10891089,1,fm_9/7/2020
1038,452,232,tri,gc3,c,root,tri_zea_vic_hel,all,4,4,pool,15/01/2020,59.9773,0.1234,0.505,NA,0.3075,NA,39.10891089,1,fm_9/7/2020
1039,452,232,vic,legume,c,root,tri_zea_vic_hel,all,4,4,pool,15/01/2020,59.9773,0.1247,0.505,NA,0.3075,NA,39.10891089,1,fm_9/7/2020
1040,452,232,zea,gc4,c,root,tri_zea_vic_hel,all,4,4,pool,15/01/2020,59.9773,0.1284,0.505,NA,0.3075,NA,39.10891089,1,fm_9/7/2020
1041,453,193,sol,forb,c,leaf,tri_zea_vic_sol,all,4,4,pool,14/01/2020,59.9651,0.1256,0.5008,0.0903,0.2908,28.10509554,41.93290735,1,NA
1042,453,193,tri,gc3,c,leaf,tri_zea_vic_sol,all,4,4,pool,14/01/2020,59.9651,0.1222,0.5008,0.0907,0.2908,25.77741408,41.93290735,1,NA
1043,453,193,vic,legume,c,leaf,tri_zea_vic_sol,all,4,4,pool,14/01/2020,59.9651,0.1281,0.5008,0.0261,0.2908,79.62529274,41.93290735,1,NA
1044,453,193,zea,gc4,c,leaf,tri_zea_vic_sol,all,4,4,pool,14/01/2020,59.9651,0.1249,0.5008,0.0837,0.2908,32.98638911,41.93290735,1,NA
1045,454,321,sol,forb,c,leaf,tri_zea_vic_sol,all,4,4,pool,20/01/2020,59.9978,0.1255,0.4965,0.077,0.2405,38.64541833,51.56092649,1,NA
1046,454,321,tri,gc3,c,leaf,tri_zea_vic_sol,all,4,4,pool,20/01/2020,59.9978,0.1241,0.4965,0.0694,0.2405,44.07735697,51.56092649,1,NA
1047,454,321,vic,legume,c,leaf,tri_zea_vic_sol,all,4,4,pool,20/01/2020,59.9978,0.1233,0.4965,0.025,0.2405,79.7242498,51.56092649,1,NA
1048,454,321,zea,gc4,c,leaf,tri_zea_vic_sol,all,4,4,pool,20/01/2020,59.9978,0.1236,0.4965,0.0691,0.2405,44.09385113,51.56092649,1,NA
1049,455,278,sol,forb,c,root,tri_zea_vic_sol,all,4,4,pool,16/01/2020,60.0098,0.1237,0.5019,NA,0.2659,NA,47.02131899,1,fm_9/7/2020
1050,455,278,tri,gc3,c,root,tri_zea_vic_sol,all,4,4,pool,16/01/2020,60.0098,0.1236,0.5019,NA,0.2659,NA,47.02131899,1,fm_9/7/2020
1051,455,278,vic,legume,c,root,tri_zea_vic_sol,all,4,4,pool,16/01/2020,60.0098,0.1267,0.5019,NA,0.2659,NA,47.02131899,1,fm_9/7/2020
1052,455,278,zea,gc4,c,root,tri_zea_vic_sol,all,4,4,pool,16/01/2020,60.0098,0.1279,0.5019,NA,0.2659,NA,47.02131899,1,fm_9/7/2020
1053,456,216,sol,forb,c,root,tri_zea_vic_sol,all,4,4,pool,14/01/2020,60.0014,0.1276,0.5039,NA,0.322,NA,36.09843223,1,fm_9/7/2020
1054,456,216,tri,gc3,c,root,tri_zea_vic_sol,all,4,4,pool,14/01/2020,60.0014,0.1266,0.5039,NA,0.322,NA,36.09843223,1,fm_9/7/2020
1055,456,216,vic,legume,c,root,tri_zea_vic_sol,all,4,4,pool,14/01/2020,60.0014,0.1252,0.5039,NA,0.322,NA,36.09843223,1,fm_9/7/2020
1056,456,216,zea,gc4,c,root,tri_zea_vic_sol,all,4,4,pool,14/01/2020,60.0014,0.1245,0.5039,NA,0.322,NA,36.09843223,1,fm_9/7/2020
1057,457,107,hel,forb,c,leaf,tri_zea_pis_hel,all,4,4,pool,10/01/2020,59.9767,0.1248,0.5063,0.0427,0.219,65.78525641,56.74501284,1,NA
1058,457,107,pis,legume,c,leaf,tri_zea_pis_hel,all,4,4,pool,10/01/2020,59.9767,0.1268,0.5063,0.0236,0.219,81.38801262,56.74501284,1,NA
1059,457,107,tri,gc3,c,leaf,tri_zea_pis_hel,all,4,4,pool,10/01/2020,59.9767,0.1258,0.5063,0.0658,0.219,47.69475358,56.74501284,1,NA
1060,457,107,zea,gc4,c,leaf,tri_zea_pis_hel,all,4,4,pool,10/01/2020,59.9767,0.1289,0.5063,0.0869,0.219,32.58339798,56.74501284,1,NA
1061,458,9,hel,forb,c,leaf,tri_zea_pis_hel,all,4,4,pool,08/01/2020,59.9877,0.1242,0.4959,0.055,0.2097,55.71658615,57.71324864,1,NA
1062,458,9,pis,legume,c,leaf,tri_zea_pis_hel,all,4,4,pool,08/01/2020,59.9877,0.1223,0.4959,0.0163,0.2097,86.67211774,57.71324864,1,NA
1063,458,9,tri,gc3,c,leaf,tri_zea_pis_hel,all,4,4,pool,08/01/2020,59.9877,0.122,0.4959,0.0548,0.2097,55.08196721,57.71324864,1,NA
1064,458,9,zea,gc4,c,leaf,tri_zea_pis_hel,all,4,4,pool,08/01/2020,59.9877,0.1274,0.4959,0.0836,0.2097,34.37990581,57.71324864,1,NA
1065,459,323,hel,forb,c,root,tri_zea_pis_hel,all,4,4,pool,20/01/2020,59.9978,0.1281,0.4983,NA,0.412,NA,17.31888421,1,fm_9/7/2020
1066,459,323,pis,legume,c,root,tri_zea_pis_hel,all,4,4,pool,20/01/2020,59.9978,0.1261,0.4983,NA,0.412,NA,17.31888421,1,fm_9/7/2020
1067,459,323,tri,gc3,c,root,tri_zea_pis_hel,all,4,4,pool,20/01/2020,59.9978,0.1227,0.4983,NA,0.412,NA,17.31888421,1,fm_9/7/2020
1068,459,323,zea,gc4,c,root,tri_zea_pis_hel,all,4,4,pool,20/01/2020,59.9978,0.1214,0.4983,NA,0.412,NA,17.31888421,1,fm_9/7/2020
1069,460,391,hel,forb,c,root,tri_zea_pis_hel,all,4,4,pool,22/01/2020,59.9935,0.1252,0.5028,NA,0.3774,NA,24.94033413,1,fm_9/8/2020
1070,460,391,pis,legume,c,root,tri_zea_pis_hel,all,4,4,pool,22/01/2020,59.9935,0.125,0.5028,NA,0.3774,NA,24.94033413,1,fm_9/8/2020
1071,460,391,tri,gc3,c,root,tri_zea_pis_hel,all,4,4,pool,22/01/2020,59.9935,0.1272,0.5028,NA,0.3774,NA,24.94033413,1,fm_9/8/2020
1072,460,391,zea,gc4,c,root,tri_zea_pis_hel,all,4,4,pool,22/01/2020,59.9935,0.1254,0.5028,NA,0.3774,NA,24.94033413,1,fm_9/8/2020
1073,461,92,pis,legume,c,leaf,tri_zea_pis_sol,all,4,4,pool,08/01/2020,60.0252,0.1277,0.5017,0.0286,0.2412,77.60375881,51.92346024,1,NA
1074,461,92,sol,forb,c,leaf,tri_zea_pis_sol,all,4,4,pool,08/01/2020,60.0252,0.1239,0.5017,0.0588,0.2412,52.54237288,51.92346024,1,NA
1075,461,92,tri,gc3,c,leaf,tri_zea_pis_sol,all,4,4,pool,08/01/2020,60.0252,0.1274,0.5017,0.0691,0.2412,45.76138148,51.92346024,1,NA
1076,461,92,zea,gc4,c,leaf,tri_zea_pis_sol,all,4,4,pool,08/01/2020,60.0252,0.1227,0.5017,0.0847,0.2412,30.96984515,51.92346024,1,NA
1077,462,33,pis,legume,c,leaf,tri_zea_pis_sol,all,4,4,pool,08/01/2020,60.0034,0.1251,0.5043,0.0541,0.2548,56.75459632,49.47451914,1,NA
1078,462,33,sol,forb,c,leaf,tri_zea_pis_sol,all,4,4,pool,08/01/2020,60.0034,0.1286,0.5043,0.0611,0.2548,52.48833593,49.47451914,1,NA
1079,462,33,tri,gc3,c,leaf,tri_zea_pis_sol,all,4,4,pool,08/01/2020,60.0034,0.1291,0.5043,0.042,0.2548,67.46707978,49.47451914,1,NA
1080,462,33,zea,gc4,c,leaf,tri_zea_pis_sol,all,4,4,pool,08/01/2020,60.0034,0.1215,0.5043,0.0976,0.2548,19.67078189,49.47451914,1,NA
1081,463,187,pis,legume,c,root,tri_zea_pis_sol,all,4,4,pool,13/01/2020,60.0024,0.1245,0.4986,NA,0.2919,NA,41.45607702,1,fm_9/7/2020
1082,463,187,sol,forb,c,root,tri_zea_pis_sol,all,4,4,pool,13/01/2020,60.0024,0.1218,0.4986,NA,0.2919,NA,41.45607702,1,fm_9/7/2020
1083,463,187,tri,gc3,c,root,tri_zea_pis_sol,all,4,4,pool,13/01/2020,60.0024,0.1277,0.4986,NA,0.2919,NA,41.45607702,1,fm_9/7/2020
1084,463,187,zea,gc4,c,root,tri_zea_pis_sol,all,4,4,pool,13/01/2020,60.0024,0.1246,0.4986,NA,0.2919,NA,41.45607702,1,fm_9/7/2020
1085,464,119,pis,legume,c,root,tri_zea_pis_sol,all,4,4,pool,10/01/2020,60.0506,0.1229,0.4973,NA,0.3214,NA,35.37100342,1,fm_9/7/2020
1086,464,119,sol,forb,c,root,tri_zea_pis_sol,all,4,4,pool,10/01/2020,60.0506,0.1229,0.4973,NA,0.3214,NA,35.37100342,1,fm_9/7/2020
1087,464,119,tri,gc3,c,root,tri_zea_pis_sol,all,4,4,pool,10/01/2020,60.0506,0.1231,0.4973,NA,0.3214,NA,35.37100342,1,fm_9/7/2020
1088,464,119,zea,gc4,c,root,tri_zea_pis_sol,all,4,4,pool,10/01/2020,60.0506,0.1284,0.4973,NA,0.3214,NA,35.37100342,1,fm_9/7/2020
